cohort_status	stable_id	fold
FINAL_WORKFLOW_SPECIFIC	ENST00000586352	0
FINAL_WORKFLOW_SPECIFIC	ENST00000586375	3
FINAL_WORKFLOW_SPECIFIC	ENST00000586392	1
FINAL_WORKFLOW_SPECIFIC	ENST00000586396	0
FINAL_WORKFLOW_SPECIFIC	ENST00000586415	3
FINAL_WORKFLOW_SPECIFIC	ENST00000586425	1
FINAL_WORKFLOW_SPECIFIC	ENST00000586439	2
FINAL_WORKFLOW_SPECIFIC	ENST00000586443	0
FINAL_WORKFLOW_SPECIFIC	ENST00000586445	1
FINAL_WORKFLOW_SPECIFIC	ENST00000586481	2
FINAL_WORKFLOW_SPECIFIC	ENST00000586486	4
FINAL_WORKFLOW_SPECIFIC	ENST00000586513	3
FINAL_WORKFLOW_SPECIFIC	ENST00000586518	1
FINAL_WORKFLOW_SPECIFIC	ENST00000586523	0
FINAL_WORKFLOW_SPECIFIC	ENST00000586529	2
FINAL_WORKFLOW_SPECIFIC	ENST00000586534	3
FINAL_WORKFLOW_SPECIFIC	ENST00000586538	0
FINAL_WORKFLOW_SPECIFIC	ENST00000586558	1
FINAL_WORKFLOW_SPECIFIC	ENST00000586572	0
FINAL_WORKFLOW_SPECIFIC	ENST00000586587	1
FINAL_WORKFLOW_SPECIFIC	ENST00000586607	1
FINAL_WORKFLOW_SPECIFIC	ENST00000586612	3
FINAL_WORKFLOW_SPECIFIC	ENST00000586613	1
FINAL_WORKFLOW_SPECIFIC	ENST00000586618	2
FINAL_WORKFLOW_SPECIFIC	ENST00000586619	4
FINAL_WORKFLOW_SPECIFIC	ENST00000586633	3
FINAL_WORKFLOW_SPECIFIC	ENST00000586638	1
FINAL_WORKFLOW_SPECIFIC	ENST00000586649	3
FINAL_WORKFLOW_SPECIFIC	ENST00000586656	0
FINAL_WORKFLOW_SPECIFIC	ENST00000586674	4
FINAL_WORKFLOW_SPECIFIC	ENST00000586682	1
FINAL_WORKFLOW_SPECIFIC	ENST00000586686	0
FINAL_WORKFLOW_SPECIFIC	ENST00000586699	3
FINAL_WORKFLOW_SPECIFIC	ENST00000586704	3
FINAL_WORKFLOW_SPECIFIC	ENST00000586742	1
FINAL_WORKFLOW_SPECIFIC	ENST00000586746	4
FINAL_WORKFLOW_SPECIFIC	ENST00000586749	2
FINAL_WORKFLOW_SPECIFIC	ENST00000586760	0
FINAL_WORKFLOW_SPECIFIC	ENST00000586778	0
FINAL_WORKFLOW_SPECIFIC	ENST00000586788	4
FINAL_WORKFLOW_SPECIFIC	ENST00000586789	2
FINAL_WORKFLOW_SPECIFIC	ENST00000586795	3
FINAL_WORKFLOW_SPECIFIC	ENST00000586803	0
FINAL_WORKFLOW_SPECIFIC	ENST00000586807	3
FINAL_WORKFLOW_SPECIFIC	ENST00000586810	4
FINAL_WORKFLOW_SPECIFIC	ENST00000586817	4
FINAL_WORKFLOW_SPECIFIC	ENST00000586825	3
FINAL_WORKFLOW_SPECIFIC	ENST00000586839	1
FINAL_WORKFLOW_SPECIFIC	ENST00000586851	2
FINAL_WORKFLOW_SPECIFIC	ENST00000586853	3
FINAL_WORKFLOW_SPECIFIC	ENST00000586895	1
FINAL_WORKFLOW_SPECIFIC	ENST00000586925	1
FINAL_WORKFLOW_SPECIFIC	ENST00000586932	3
FINAL_WORKFLOW_SPECIFIC	ENST00000586942	4
FINAL_WORKFLOW_SPECIFIC	ENST00000586944	2
FINAL_WORKFLOW_SPECIFIC	ENST00000586963	2
FINAL_WORKFLOW_SPECIFIC	ENST00000586967	0
FINAL_WORKFLOW_SPECIFIC	ENST00000586993	1
FINAL_WORKFLOW_SPECIFIC	ENST00000587001	3
FINAL_WORKFLOW_SPECIFIC	ENST00000587014	4
FINAL_WORKFLOW_SPECIFIC	ENST00000587039	1
FINAL_WORKFLOW_SPECIFIC	ENST00000587089	3
FINAL_WORKFLOW_SPECIFIC	ENST00000587120	4
FINAL_WORKFLOW_SPECIFIC	ENST00000587129	4
FINAL_WORKFLOW_SPECIFIC	ENST00000587146	2
FINAL_WORKFLOW_SPECIFIC	ENST00000587168	2
FINAL_WORKFLOW_SPECIFIC	ENST00000587171	1
FINAL_WORKFLOW_SPECIFIC	ENST00000587191	2
FINAL_WORKFLOW_SPECIFIC	ENST00000587194	3
FINAL_WORKFLOW_SPECIFIC	ENST00000587196	1
FINAL_WORKFLOW_SPECIFIC	ENST00000587226	0
FINAL_WORKFLOW_SPECIFIC	ENST00000587232	0
FINAL_WORKFLOW_SPECIFIC	ENST00000587252	2
FINAL_WORKFLOW_SPECIFIC	ENST00000587307	3
FINAL_WORKFLOW_SPECIFIC	ENST00000587324	2
FINAL_WORKFLOW_SPECIFIC	ENST00000587327	4
FINAL_WORKFLOW_SPECIFIC	ENST00000587361	1
FINAL_WORKFLOW_SPECIFIC	ENST00000587366	3
FINAL_WORKFLOW_SPECIFIC	ENST00000587367	3
FINAL_WORKFLOW_SPECIFIC	ENST00000587385	1
FINAL_WORKFLOW_SPECIFIC	ENST00000587393	1
FINAL_WORKFLOW_SPECIFIC	ENST00000587400	1
FINAL_WORKFLOW_SPECIFIC	ENST00000587424	2
FINAL_WORKFLOW_SPECIFIC	ENST00000587465	3
FINAL_WORKFLOW_SPECIFIC	ENST00000587470	4
FINAL_WORKFLOW_SPECIFIC	ENST00000587474	3
FINAL_WORKFLOW_SPECIFIC	ENST00000587478	0
FINAL_WORKFLOW_SPECIFIC	ENST00000587486	0
FINAL_WORKFLOW_SPECIFIC	ENST00000587488	2
FINAL_WORKFLOW_SPECIFIC	ENST00000587502	1
FINAL_WORKFLOW_SPECIFIC	ENST00000587507	3
FINAL_WORKFLOW_SPECIFIC	ENST00000587509	4
FINAL_WORKFLOW_SPECIFIC	ENST00000587515	4
FINAL_WORKFLOW_SPECIFIC	ENST00000587552	4
FINAL_WORKFLOW_SPECIFIC	ENST00000587560	1
FINAL_WORKFLOW_SPECIFIC	ENST00000587561	0
FINAL_WORKFLOW_SPECIFIC	ENST00000587613	0
FINAL_WORKFLOW_SPECIFIC	ENST00000587637	0
FINAL_WORKFLOW_SPECIFIC	ENST00000587648	2
FINAL_WORKFLOW_SPECIFIC	ENST00000587675	3
FINAL_WORKFLOW_SPECIFIC	ENST00000587681	2
FINAL_WORKFLOW_SPECIFIC	ENST00000587688	3
FINAL_WORKFLOW_SPECIFIC	ENST00000587692	1
FINAL_WORKFLOW_SPECIFIC	ENST00000587708	0
FINAL_WORKFLOW_SPECIFIC	ENST00000587718	2
FINAL_WORKFLOW_SPECIFIC	ENST00000587727	1
FINAL_WORKFLOW_SPECIFIC	ENST00000587730	1
FINAL_WORKFLOW_SPECIFIC	ENST00000587758	3
FINAL_WORKFLOW_SPECIFIC	ENST00000587806	2
FINAL_WORKFLOW_SPECIFIC	ENST00000587807	0
FINAL_WORKFLOW_SPECIFIC	ENST00000587834	4
FINAL_WORKFLOW_SPECIFIC	ENST00000587838	4
FINAL_WORKFLOW_SPECIFIC	ENST00000587845	2
FINAL_WORKFLOW_SPECIFIC	ENST00000587873	2
FINAL_WORKFLOW_SPECIFIC	ENST00000587885	3
FINAL_WORKFLOW_SPECIFIC	ENST00000587902	0
FINAL_WORKFLOW_SPECIFIC	ENST00000587913	2
FINAL_WORKFLOW_SPECIFIC	ENST00000587922	0
FINAL_WORKFLOW_SPECIFIC	ENST00000587928	0
FINAL_WORKFLOW_SPECIFIC	ENST00000587932	2
FINAL_WORKFLOW_SPECIFIC	ENST00000587940	0
FINAL_WORKFLOW_SPECIFIC	ENST00000587950	2
FINAL_WORKFLOW_SPECIFIC	ENST00000587961	2
FINAL_WORKFLOW_SPECIFIC	ENST00000587962	2
FINAL_WORKFLOW_SPECIFIC	ENST00000587975	4
FINAL_WORKFLOW_SPECIFIC	ENST00000587993	2
FINAL_WORKFLOW_SPECIFIC	ENST00000587994	2
FINAL_WORKFLOW_SPECIFIC	ENST00000588002	1
FINAL_WORKFLOW_SPECIFIC	ENST00000588025	2
FINAL_WORKFLOW_SPECIFIC	ENST00000588032	3
FINAL_WORKFLOW_SPECIFIC	ENST00000588049	3
FINAL_WORKFLOW_SPECIFIC	ENST00000588056	3
FINAL_WORKFLOW_SPECIFIC	ENST00000588088	1
FINAL_WORKFLOW_SPECIFIC	ENST00000588141	1
FINAL_WORKFLOW_SPECIFIC	ENST00000588161	2
FINAL_WORKFLOW_SPECIFIC	ENST00000588162	3
FINAL_WORKFLOW_SPECIFIC	ENST00000588173	3
FINAL_WORKFLOW_SPECIFIC	ENST00000588213	2
FINAL_WORKFLOW_SPECIFIC	ENST00000588234	2
FINAL_WORKFLOW_SPECIFIC	ENST00000588273	4
FINAL_WORKFLOW_SPECIFIC	ENST00000588282	0
FINAL_WORKFLOW_SPECIFIC	ENST00000588299	3
FINAL_WORKFLOW_SPECIFIC	ENST00000588300	3
FINAL_WORKFLOW_SPECIFIC	ENST00000588301	3
FINAL_WORKFLOW_SPECIFIC	ENST00000588315	3
FINAL_WORKFLOW_SPECIFIC	ENST00000588329	3
FINAL_WORKFLOW_SPECIFIC	ENST00000588390	0
FINAL_WORKFLOW_SPECIFIC	ENST00000588422	3
FINAL_WORKFLOW_SPECIFIC	ENST00000588426	3
FINAL_WORKFLOW_SPECIFIC	ENST00000588454	0
FINAL_WORKFLOW_SPECIFIC	ENST00000588482	4
FINAL_WORKFLOW_SPECIFIC	ENST00000588490	4
FINAL_WORKFLOW_SPECIFIC	ENST00000588502	0
FINAL_WORKFLOW_SPECIFIC	ENST00000588523	3
FINAL_WORKFLOW_SPECIFIC	ENST00000588537	2
FINAL_WORKFLOW_SPECIFIC	ENST00000588542	1
FINAL_WORKFLOW_SPECIFIC	ENST00000588548	0
FINAL_WORKFLOW_SPECIFIC	ENST00000588553	0
FINAL_WORKFLOW_SPECIFIC	ENST00000588562	1
FINAL_WORKFLOW_SPECIFIC	ENST00000588595	1
FINAL_WORKFLOW_SPECIFIC	ENST00000588599	3
FINAL_WORKFLOW_SPECIFIC	ENST00000588618	0
FINAL_WORKFLOW_SPECIFIC	ENST00000588620	2
FINAL_WORKFLOW_SPECIFIC	ENST00000588622	2
FINAL_WORKFLOW_SPECIFIC	ENST00000588627	4
FINAL_WORKFLOW_SPECIFIC	ENST00000588649	1
FINAL_WORKFLOW_SPECIFIC	ENST00000588661	3
FINAL_WORKFLOW_SPECIFIC	ENST00000588673	0
FINAL_WORKFLOW_SPECIFIC	ENST00000588692	1
FINAL_WORKFLOW_SPECIFIC	ENST00000588695	0
FINAL_WORKFLOW_SPECIFIC	ENST00000588699	1
FINAL_WORKFLOW_SPECIFIC	ENST00000588705	1
FINAL_WORKFLOW_SPECIFIC	ENST00000588709	2
FINAL_WORKFLOW_SPECIFIC	ENST00000588734	1
FINAL_WORKFLOW_SPECIFIC	ENST00000588750	1
FINAL_WORKFLOW_SPECIFIC	ENST00000588767	3
FINAL_WORKFLOW_SPECIFIC	ENST00000588777	1
FINAL_WORKFLOW_SPECIFIC	ENST00000588780	2
FINAL_WORKFLOW_SPECIFIC	ENST00000588802	1
FINAL_WORKFLOW_SPECIFIC	ENST00000588814	1
FINAL_WORKFLOW_SPECIFIC	ENST00000588815	2
FINAL_WORKFLOW_SPECIFIC	ENST00000588824	1
FINAL_WORKFLOW_SPECIFIC	ENST00000588826	3
FINAL_WORKFLOW_SPECIFIC	ENST00000588830	0
FINAL_WORKFLOW_SPECIFIC	ENST00000588841	2
FINAL_WORKFLOW_SPECIFIC	ENST00000588850	1
FINAL_WORKFLOW_SPECIFIC	ENST00000588858	2
FINAL_WORKFLOW_SPECIFIC	ENST00000588868	1
FINAL_WORKFLOW_SPECIFIC	ENST00000588875	4
FINAL_WORKFLOW_SPECIFIC	ENST00000588919	2
FINAL_WORKFLOW_SPECIFIC	ENST00000588934	3
FINAL_WORKFLOW_SPECIFIC	ENST00000588959	1
FINAL_WORKFLOW_SPECIFIC	ENST00000588965	2
FINAL_WORKFLOW_SPECIFIC	ENST00000588981	3
FINAL_WORKFLOW_SPECIFIC	ENST00000588985	1
FINAL_WORKFLOW_SPECIFIC	ENST00000588991	1
FINAL_WORKFLOW_SPECIFIC	ENST00000589001	3
FINAL_WORKFLOW_SPECIFIC	ENST00000589004	1
FINAL_WORKFLOW_SPECIFIC	ENST00000589009	2
FINAL_WORKFLOW_SPECIFIC	ENST00000589034	0
FINAL_WORKFLOW_SPECIFIC	ENST00000589037	0
FINAL_WORKFLOW_SPECIFIC	ENST00000589047	2
FINAL_WORKFLOW_SPECIFIC	ENST00000589055	3
FINAL_WORKFLOW_SPECIFIC	ENST00000589078	1
FINAL_WORKFLOW_SPECIFIC	ENST00000589080	0
FINAL_WORKFLOW_SPECIFIC	ENST00000589081	4
FINAL_WORKFLOW_SPECIFIC	ENST00000589108	0
FINAL_WORKFLOW_SPECIFIC	ENST00000589115	2
FINAL_WORKFLOW_SPECIFIC	ENST00000589126	4
FINAL_WORKFLOW_SPECIFIC	ENST00000589146	2
FINAL_WORKFLOW_SPECIFIC	ENST00000589163	0
FINAL_WORKFLOW_SPECIFIC	ENST00000589165	3
FINAL_WORKFLOW_SPECIFIC	ENST00000589166	2
FINAL_WORKFLOW_SPECIFIC	ENST00000589168	0
FINAL_WORKFLOW_SPECIFIC	ENST00000589174	3
FINAL_WORKFLOW_SPECIFIC	ENST00000589183	0
FINAL_WORKFLOW_SPECIFIC	ENST00000589187	1
FINAL_WORKFLOW_SPECIFIC	ENST00000589189	2
FINAL_WORKFLOW_SPECIFIC	ENST00000589219	0
FINAL_WORKFLOW_SPECIFIC	ENST00000589240	2
FINAL_WORKFLOW_SPECIFIC	ENST00000589247	1
FINAL_WORKFLOW_SPECIFIC	ENST00000589251	0
FINAL_WORKFLOW_SPECIFIC	ENST00000589252	0
FINAL_WORKFLOW_SPECIFIC	ENST00000589265	0
FINAL_WORKFLOW_SPECIFIC	ENST00000589314	3
FINAL_WORKFLOW_SPECIFIC	ENST00000589318	1
FINAL_WORKFLOW_SPECIFIC	ENST00000589333	1
FINAL_WORKFLOW_SPECIFIC	ENST00000589334	0
FINAL_WORKFLOW_SPECIFIC	ENST00000589361	0
FINAL_WORKFLOW_SPECIFIC	ENST00000589363	2
FINAL_WORKFLOW_SPECIFIC	ENST00000589372	1
FINAL_WORKFLOW_SPECIFIC	ENST00000589399	1
FINAL_WORKFLOW_SPECIFIC	ENST00000589417	1
FINAL_WORKFLOW_SPECIFIC	ENST00000589428	4
FINAL_WORKFLOW_SPECIFIC	ENST00000589432	2
FINAL_WORKFLOW_SPECIFIC	ENST00000589454	2
FINAL_WORKFLOW_SPECIFIC	ENST00000589468	3
FINAL_WORKFLOW_SPECIFIC	ENST00000589473	4
FINAL_WORKFLOW_SPECIFIC	ENST00000589494	0
FINAL_WORKFLOW_SPECIFIC	ENST00000589520	0
FINAL_WORKFLOW_SPECIFIC	ENST00000589528	0
FINAL_WORKFLOW_SPECIFIC	ENST00000589532	1
FINAL_WORKFLOW_SPECIFIC	ENST00000589559	2
FINAL_WORKFLOW_SPECIFIC	ENST00000589575	2
FINAL_WORKFLOW_SPECIFIC	ENST00000589577	0
FINAL_WORKFLOW_SPECIFIC	ENST00000589590	2
FINAL_WORKFLOW_SPECIFIC	ENST00000589591	2
FINAL_WORKFLOW_SPECIFIC	ENST00000589599	1
FINAL_WORKFLOW_SPECIFIC	ENST00000589611	0
FINAL_WORKFLOW_SPECIFIC	ENST00000589625	0
FINAL_WORKFLOW_SPECIFIC	ENST00000589629	0
FINAL_WORKFLOW_SPECIFIC	ENST00000589640	1
FINAL_WORKFLOW_SPECIFIC	ENST00000589656	0
FINAL_WORKFLOW_SPECIFIC	ENST00000589670	1
FINAL_WORKFLOW_SPECIFIC	ENST00000589674	2
FINAL_WORKFLOW_SPECIFIC	ENST00000589675	1
FINAL_WORKFLOW_SPECIFIC	ENST00000589688	3
FINAL_WORKFLOW_SPECIFIC	ENST00000589711	0
FINAL_WORKFLOW_SPECIFIC	ENST00000589735	0
FINAL_WORKFLOW_SPECIFIC	ENST00000589737	4
FINAL_WORKFLOW_SPECIFIC	ENST00000589739	0
FINAL_WORKFLOW_SPECIFIC	ENST00000589745	3
FINAL_WORKFLOW_SPECIFIC	ENST00000589762	2
FINAL_WORKFLOW_SPECIFIC	ENST00000589781	1
FINAL_WORKFLOW_SPECIFIC	ENST00000589813	1
FINAL_WORKFLOW_SPECIFIC	ENST00000589838	4
FINAL_WORKFLOW_SPECIFIC	ENST00000589852	4
FINAL_WORKFLOW_SPECIFIC	ENST00000589869	0
FINAL_WORKFLOW_SPECIFIC	ENST00000589871	2
FINAL_WORKFLOW_SPECIFIC	ENST00000589878	1
FINAL_WORKFLOW_SPECIFIC	ENST00000589880	1
FINAL_WORKFLOW_SPECIFIC	ENST00000589892	2
FINAL_WORKFLOW_SPECIFIC	ENST00000589913	0
FINAL_WORKFLOW_SPECIFIC	ENST00000589919	0
FINAL_WORKFLOW_SPECIFIC	ENST00000589923	0
FINAL_WORKFLOW_SPECIFIC	ENST00000589931	0
FINAL_WORKFLOW_SPECIFIC	ENST00000589949	1
FINAL_WORKFLOW_SPECIFIC	ENST00000589960	1
FINAL_WORKFLOW_SPECIFIC	ENST00000589978	2
FINAL_WORKFLOW_SPECIFIC	ENST00000589992	1
FINAL_WORKFLOW_SPECIFIC	ENST00000590048	1
FINAL_WORKFLOW_SPECIFIC	ENST00000590049	2
FINAL_WORKFLOW_SPECIFIC	ENST00000590067	1
FINAL_WORKFLOW_SPECIFIC	ENST00000590068	1
FINAL_WORKFLOW_SPECIFIC	ENST00000590103	4
FINAL_WORKFLOW_SPECIFIC	ENST00000590121	2
FINAL_WORKFLOW_SPECIFIC	ENST00000590123	3
FINAL_WORKFLOW_SPECIFIC	ENST00000590134	3
FINAL_WORKFLOW_SPECIFIC	ENST00000590150	0
FINAL_WORKFLOW_SPECIFIC	ENST00000590156	0
FINAL_WORKFLOW_SPECIFIC	ENST00000590158	2
FINAL_WORKFLOW_SPECIFIC	ENST00000590194	3
FINAL_WORKFLOW_SPECIFIC	ENST00000590201	0
FINAL_WORKFLOW_SPECIFIC	ENST00000590206	4
FINAL_WORKFLOW_SPECIFIC	ENST00000590211	2
FINAL_WORKFLOW_SPECIFIC	ENST00000590212	3
FINAL_WORKFLOW_SPECIFIC	ENST00000590217	1
FINAL_WORKFLOW_SPECIFIC	ENST00000590218	4
FINAL_WORKFLOW_SPECIFIC	ENST00000590239	1
FINAL_WORKFLOW_SPECIFIC	ENST00000590247	2
FINAL_WORKFLOW_SPECIFIC	ENST00000590253	1
FINAL_WORKFLOW_SPECIFIC	ENST00000590260	1
FINAL_WORKFLOW_SPECIFIC	ENST00000590279	2
FINAL_WORKFLOW_SPECIFIC	ENST00000590314	2
FINAL_WORKFLOW_SPECIFIC	ENST00000590315	1
FINAL_WORKFLOW_SPECIFIC	ENST00000590324	0
FINAL_WORKFLOW_SPECIFIC	ENST00000590325	0
FINAL_WORKFLOW_SPECIFIC	ENST00000590331	3
FINAL_WORKFLOW_SPECIFIC	ENST00000590334	1
FINAL_WORKFLOW_SPECIFIC	ENST00000590339	0
FINAL_WORKFLOW_SPECIFIC	ENST00000590354	3
FINAL_WORKFLOW_SPECIFIC	ENST00000590397	3
FINAL_WORKFLOW_SPECIFIC	ENST00000590406	0
FINAL_WORKFLOW_SPECIFIC	ENST00000590430	1
FINAL_WORKFLOW_SPECIFIC	ENST00000590435	4
FINAL_WORKFLOW_SPECIFIC	ENST00000590448	0
FINAL_WORKFLOW_SPECIFIC	ENST00000590449	2
FINAL_WORKFLOW_SPECIFIC	ENST00000590466	2
FINAL_WORKFLOW_SPECIFIC	ENST00000590500	4
FINAL_WORKFLOW_SPECIFIC	ENST00000590540	0
FINAL_WORKFLOW_SPECIFIC	ENST00000590551	1
FINAL_WORKFLOW_SPECIFIC	ENST00000590558	4
FINAL_WORKFLOW_SPECIFIC	ENST00000590603	4
FINAL_WORKFLOW_SPECIFIC	ENST00000590618	0
FINAL_WORKFLOW_SPECIFIC	ENST00000590665	0
FINAL_WORKFLOW_SPECIFIC	ENST00000590669	0
FINAL_WORKFLOW_SPECIFIC	ENST00000590677	1
FINAL_WORKFLOW_SPECIFIC	ENST00000590686	1
FINAL_WORKFLOW_SPECIFIC	ENST00000590702	0
FINAL_WORKFLOW_SPECIFIC	ENST00000590729	4
FINAL_WORKFLOW_SPECIFIC	ENST00000590740	2
FINAL_WORKFLOW_SPECIFIC	ENST00000590784	1
FINAL_WORKFLOW_SPECIFIC	ENST00000590786	0
FINAL_WORKFLOW_SPECIFIC	ENST00000590811	2
FINAL_WORKFLOW_SPECIFIC	ENST00000590835	3
FINAL_WORKFLOW_SPECIFIC	ENST00000590842	4
FINAL_WORKFLOW_SPECIFIC	ENST00000590862	1
FINAL_WORKFLOW_SPECIFIC	ENST00000590874	2
FINAL_WORKFLOW_SPECIFIC	ENST00000590878	1
FINAL_WORKFLOW_SPECIFIC	ENST00000590881	3
FINAL_WORKFLOW_SPECIFIC	ENST00000590885	2
FINAL_WORKFLOW_SPECIFIC	ENST00000590887	2
FINAL_WORKFLOW_SPECIFIC	ENST00000590915	1
FINAL_WORKFLOW_SPECIFIC	ENST00000590925	2
FINAL_WORKFLOW_SPECIFIC	ENST00000590940	2
FINAL_WORKFLOW_SPECIFIC	ENST00000590943	0
FINAL_WORKFLOW_SPECIFIC	ENST00000590947	3
FINAL_WORKFLOW_SPECIFIC	ENST00000590949	1
FINAL_WORKFLOW_SPECIFIC	ENST00000590954	0
FINAL_WORKFLOW_SPECIFIC	ENST00000590958	3
FINAL_WORKFLOW_SPECIFIC	ENST00000590974	1
FINAL_WORKFLOW_SPECIFIC	ENST00000591006	3
FINAL_WORKFLOW_SPECIFIC	ENST00000591016	1
FINAL_WORKFLOW_SPECIFIC	ENST00000591032	0
FINAL_WORKFLOW_SPECIFIC	ENST00000591045	1
FINAL_WORKFLOW_SPECIFIC	ENST00000591054	0
FINAL_WORKFLOW_SPECIFIC	ENST00000591063	4
FINAL_WORKFLOW_SPECIFIC	ENST00000591090	1
FINAL_WORKFLOW_SPECIFIC	ENST00000591099	2
FINAL_WORKFLOW_SPECIFIC	ENST00000591151	3
FINAL_WORKFLOW_SPECIFIC	ENST00000591155	3
FINAL_WORKFLOW_SPECIFIC	ENST00000591160	2
FINAL_WORKFLOW_SPECIFIC	ENST00000591204	1
FINAL_WORKFLOW_SPECIFIC	ENST00000591208	4
FINAL_WORKFLOW_SPECIFIC	ENST00000591216	3
FINAL_WORKFLOW_SPECIFIC	ENST00000591247	4
FINAL_WORKFLOW_SPECIFIC	ENST00000591248	0
FINAL_WORKFLOW_SPECIFIC	ENST00000591250	3
FINAL_WORKFLOW_SPECIFIC	ENST00000591254	2
FINAL_WORKFLOW_SPECIFIC	ENST00000591258	1
FINAL_WORKFLOW_SPECIFIC	ENST00000591267	0
FINAL_WORKFLOW_SPECIFIC	ENST00000591272	1
FINAL_WORKFLOW_SPECIFIC	ENST00000591275	1
FINAL_WORKFLOW_SPECIFIC	ENST00000591291	4
FINAL_WORKFLOW_SPECIFIC	ENST00000591299	0
FINAL_WORKFLOW_SPECIFIC	ENST00000591341	2
FINAL_WORKFLOW_SPECIFIC	ENST00000591394	2
FINAL_WORKFLOW_SPECIFIC	ENST00000591406	4
FINAL_WORKFLOW_SPECIFIC	ENST00000591409	3
FINAL_WORKFLOW_SPECIFIC	ENST00000591436	1
FINAL_WORKFLOW_SPECIFIC	ENST00000591446	3
FINAL_WORKFLOW_SPECIFIC	ENST00000591461	0
FINAL_WORKFLOW_SPECIFIC	ENST00000591462	4
FINAL_WORKFLOW_SPECIFIC	ENST00000591463	4
FINAL_WORKFLOW_SPECIFIC	ENST00000591499	3
FINAL_WORKFLOW_SPECIFIC	ENST00000591501	4
FINAL_WORKFLOW_SPECIFIC	ENST00000591509	3
FINAL_WORKFLOW_SPECIFIC	ENST00000591510	4
FINAL_WORKFLOW_SPECIFIC	ENST00000591515	1
FINAL_WORKFLOW_SPECIFIC	ENST00000591583	3
FINAL_WORKFLOW_SPECIFIC	ENST00000591584	0
FINAL_WORKFLOW_SPECIFIC	ENST00000591599	3
FINAL_WORKFLOW_SPECIFIC	ENST00000591607	2
FINAL_WORKFLOW_SPECIFIC	ENST00000591711	3
FINAL_WORKFLOW_SPECIFIC	ENST00000591715	3
FINAL_WORKFLOW_SPECIFIC	ENST00000591716	1
FINAL_WORKFLOW_SPECIFIC	ENST00000591718	0
FINAL_WORKFLOW_SPECIFIC	ENST00000591735	4
FINAL_WORKFLOW_SPECIFIC	ENST00000591745	1
FINAL_WORKFLOW_SPECIFIC	ENST00000591747	2
FINAL_WORKFLOW_SPECIFIC	ENST00000591753	3
FINAL_WORKFLOW_SPECIFIC	ENST00000591755	1
FINAL_WORKFLOW_SPECIFIC	ENST00000591758	1
FINAL_WORKFLOW_SPECIFIC	ENST00000591767	4
FINAL_WORKFLOW_SPECIFIC	ENST00000591776	3
FINAL_WORKFLOW_SPECIFIC	ENST00000591777	0
FINAL_WORKFLOW_SPECIFIC	ENST00000591779	3
FINAL_WORKFLOW_SPECIFIC	ENST00000591784	1
FINAL_WORKFLOW_SPECIFIC	ENST00000591804	0
FINAL_WORKFLOW_SPECIFIC	ENST00000591823	4
FINAL_WORKFLOW_SPECIFIC	ENST00000591829	4
FINAL_WORKFLOW_SPECIFIC	ENST00000591871	4
FINAL_WORKFLOW_SPECIFIC	ENST00000591890	1
FINAL_WORKFLOW_SPECIFIC	ENST00000591899	1
FINAL_WORKFLOW_SPECIFIC	ENST00000591906	4
FINAL_WORKFLOW_SPECIFIC	ENST00000591919	2
FINAL_WORKFLOW_SPECIFIC	ENST00000591931	4
FINAL_WORKFLOW_SPECIFIC	ENST00000591946	4
FINAL_WORKFLOW_SPECIFIC	ENST00000591949	0
FINAL_WORKFLOW_SPECIFIC	ENST00000591956	4
FINAL_WORKFLOW_SPECIFIC	ENST00000591981	0
FINAL_WORKFLOW_SPECIFIC	ENST00000591984	0
FINAL_WORKFLOW_SPECIFIC	ENST00000591985	3
FINAL_WORKFLOW_SPECIFIC	ENST00000592001	3
FINAL_WORKFLOW_SPECIFIC	ENST00000592023	3
FINAL_WORKFLOW_SPECIFIC	ENST00000592035	3
FINAL_WORKFLOW_SPECIFIC	ENST00000592042	1
FINAL_WORKFLOW_SPECIFIC	ENST00000592107	0
FINAL_WORKFLOW_SPECIFIC	ENST00000592126	1
FINAL_WORKFLOW_SPECIFIC	ENST00000592139	4
FINAL_WORKFLOW_SPECIFIC	ENST00000592141	0
FINAL_WORKFLOW_SPECIFIC	ENST00000592144	1
FINAL_WORKFLOW_SPECIFIC	ENST00000592176	1
FINAL_WORKFLOW_SPECIFIC	ENST00000592202	2
FINAL_WORKFLOW_SPECIFIC	ENST00000592246	1
FINAL_WORKFLOW_SPECIFIC	ENST00000592268	3
FINAL_WORKFLOW_SPECIFIC	ENST00000592273	2
FINAL_WORKFLOW_SPECIFIC	ENST00000592290	1
FINAL_WORKFLOW_SPECIFIC	ENST00000592314	0
FINAL_WORKFLOW_SPECIFIC	ENST00000592330	1
FINAL_WORKFLOW_SPECIFIC	ENST00000592347	2
FINAL_WORKFLOW_SPECIFIC	ENST00000592364	0
FINAL_WORKFLOW_SPECIFIC	ENST00000592372	3
FINAL_WORKFLOW_SPECIFIC	ENST00000592388	3
FINAL_WORKFLOW_SPECIFIC	ENST00000592391	1
FINAL_WORKFLOW_SPECIFIC	ENST00000592414	1
FINAL_WORKFLOW_SPECIFIC	ENST00000592478	1
FINAL_WORKFLOW_SPECIFIC	ENST00000592485	2
FINAL_WORKFLOW_SPECIFIC	ENST00000592506	1
FINAL_WORKFLOW_SPECIFIC	ENST00000592514	0
FINAL_WORKFLOW_SPECIFIC	ENST00000592515	2
